,content,,,,,,,,,,,,,
1036,첫 시작부터 마지막까지 스릴 만점ㅎㅎㅎ,,,,,,,,,,,,,
1037,이렇게 재밌게 본 공포영화는 첨인듯 오랫동안 잊혀지지 않을듯,,,,,,,,,,,,,
1038,공포치고 사이다이면서 소재가 새롭다...,,,,,,,,,,,,,
1039,아이들의 모험담이지만 공포감은 제대로,,,,,,,,,,,,,
1040,딱 초딩용 공포영화 입니다.,,,,,,,,,,,,,
1041,최근 몇년간 본 영화 중에 가장 완성도가 높은 영화다. 90년에 나온 피의삐에로 드라마보다 이번 그것이 아이들이 성장하는 과정을 잘 표현하였다. 2019년 챕터 투가 기대된다!!,,,,,,,,,,,,,
1042,베벌리는 새아빠인지 친아빠인지 한테 강간 당하고 살았으면서 약사할배 한테 끼부리면서 꼬드기고 남자얘들앞에서 겉옷 홀랑 벗고 속옷보여 주질 않나 앞에서 누워서 선탠을 하질않나 그러니 학교에서 걸레 소릴 듣지 남자한테 ...,,,,,,,,,,,,,
1043,그냥 볼만한 수준. 모든 공포영화가 그렇듯 배역들은 다들 멍청하다.  따로 떨어지면 죽는다는 거 알면서도 또 단독행동을 한다. 말 지지리도 안들어처먹는 멍청한 것들이 모든 걸 자초한다는 느낌이라서 난 공포영화가 솔직...,,,,,,,,,,,,,
1044,국내외 여럿 쓰레기 영화들에는 과대평가 점수 장난 아니고 이런 영화는 무시하는 거 봐라...,,,,,,,,,,,,,
1045,평점이 많이 낮네 나름 재밌었는데 ㅋㅋ,,,,,,,,,,,,,
1046,개ㅆ똥ㄴ미 개연성이라고는 1도 없고 그냥 겁주려고 짜맞추기 장면들의 연속 진짜 애들가지고 뭐이상한 집들만 시키고 이 딴영화는 역사에 남아있을 가치가 없을 폐기되어야할 정도의 똥입니다 볼 가치 없습니다.,,,,,,,,,,,,,
1047,2에서는 뚱땡이 살빼고 멋있게 돌아와라그놈 잡을라고 수사하고 지도만들고 다알아내고진짜 뚱땡이라 아쉽다,,,,,,,,,,,,,
1048,최악의 공포영화... 긴장감 없고.. 반전없고.. 너무 제임스완 공포에 길들여졌나.. 기대한 내가 잘못인가..,,,,,,,,,,,,,
1049,으휴;; 노잼이다 핵노잼,,,,,,,,,,,,,
1050,최근에 본 영회중 감독이 정말 대충만든영화 개연성도 주제도 뭣도없고 무섭지도 않다 단적으로 여자애가 깨끗하게 나왔다면 적어도 욕조안은 씻겨져있어야하는거 아닌가? 그정도도 신경쓰지않은 영화,,,,,,,,,,,,,
1051,보다가 진짜재미없어서 걍나옴,,,,,,,,,,,,,
1052,내인생최악의영화 진짜 재미없다.. 공짜로봐서 다행... 진짜진짜 재미없습니다. 영화보고 나오면서 사람들 다욕해요,,,,,,,,,,,,,
1053,덕분에 불면증 치료 했습니다 감사합니다,,,,,,,,,,,,,
1054,ㄷㄷ너무 무서습니다ㅜ,,,,,,,,,,,,,
1055,호불호 되게 갈린듯 유치한거 좋아하는 사람들은 좋아하고 좀 진지한 공포영화 좋아하는 사람들 한테는 별로일듯 참고로 깜놀은 좀 있는데 공포감을 억지로 부여하려는 느낌을 많이 받았음,,,,,,,,,,,,,
1056,굉장히 재미없습니다 안보시는걸 추천합니다,,,,,,,,,,,,,
1057,초등학생 및 중학교 1학년에게 맞는 공포영화. 참고로 전 50대 임...영화 잘못선택함.,,,,,,,,,,,,,
1058,예고편보고 팝콘던질각오하고 보러갔는데 진짜 그냥 어린이 성장영화..,,,,,,,,,,,,,
1059,진짜 역대최악 노잼 영화,,,,,,,,,,,,,
1060,잔인하고 추격신은 지루하고 너무 기대를 하고 봤나보다,,,,,,,,,,,,,
1061,개노잼 이거 장르 공포가 아니라 로맨스코미디임,,,,,,,,,,,,,
1062,진짜 너무해 . 진짜진짜 너무해 . 장르는 없을 무 . 기욤둥이 뚱이친구의 키스신에서 영화관 박장대소,,,,,,,,,,,,,
1063,진짜 살면서 본 영화 중 재미없는 영화 탑3안에 든다 이게 8점이 넘는다는 건 알바 말고는 설명이 안 됨,,,,,,,,,,,,,
1064,기승전결 확실하고 처음부터 끝까지 긴장하면서?관람!,,,,,,,,,,,,,
1065,두려움과 무서움을 극복해 나가는 청소년 성장 드라마라고 얕보면 안됩니다ㅋ,,,,,,,,,,,,,
1066,ㅋㅋ0점은못주냐? 아니 이딴걸 돈주고보라고?그래서 장르가 공포?호러?로맨스?코미디? 보는 내내 하나도 안무섭고 어이없어서 계속웃었네 네이버 평점 이제 하나도 믿으면 안되겠다라고 일깨워준 영화.평점 리뷰알바생들 덕에 ...,,,,,,,,,,,,,
1067,개그영화인가...보지마세요..,,,,,,,,,,,,,
1068,펑점처음써본다진짜 다알바다 진짜최악에영화 노잼핵노잼 무섭지도않다,,,,,,,,,,,,,
1069,관람평 웃기고있네 떡잎마을 방범대인줄 보다가 다들 어이없어서 웃었늠,,,,,,,,,,,,,
1070,대체 어디가 재밌다는거지..? 솔직히 스토리 기대하지말고 정말 쫄리는 기분과 고어물을 보고싶다면 봐도 된다. 스토리는 정말 기대이하보다 더 심했다. 개연성 하나도 없었고 정말 어떻게하면징그럽고 공포스럽게 만들지 아는...,,,,,,,,,,,,,
1071,애들죽이는영화 너무싫다..,,,,,,,,,,,,,
1072,이걸초딩때봐야햇어 아무느낌없다,,,,,,,,,,,,,
1073,우리나라 댓글알바들의 열일에 깊이를 잴 수 없는 공포를 느꼈다.,,,,,,,,,,,,,
1074,박수 짝짝이다 ㅅㅂ 뚝배기깬다,,,,,,,,,,,,,
1075,역대급 공포노잼영화 파트2 절대안본다,,,,,,,,,,,,,
1076,내 인생 처음으로 영화 평 적어본다.. 이따위 영화를 돈 주고 봤다는거에 처음으로 후회했고 영화 보는내내 어린이영화를 공포 물로 바꿨다는 생각밖에 안들었다... 내 다시는 19금 공포물이 아닌것은 보지 않으리라 다짐...,,,,,,,,,,,,,
1077,최악. 초딩들의 어설픈 우정과 사랑 그리고 모험. 딱 이정도 영화. 공포나 호러를 기대하면 절대 안된다. 유치하고 맥락없고 허무맹랑함. 매 컷마다 새로운 영화가 계속 반복된다는 느낌을 받을 정도로 앞뒤가 연결이 안됨...,,,,,,,,,,,,,
1078,이런영화를 왜볼까요 궁금합니다재미없어요,,,,,,,,,,,,,
1079,1도 없는 개연성에 이야기 전개도 안되고 애들 연기는 왜 이리 못함,,,,,,,,,,,,,
1080,걍 재미없었음 ㅋㅋㅋㅋ코믹인줄 한 초딩애들이보면 공포 영화 될것같아요,,,,,,,,,,,,,
1081,진짜 댓글알바들이 훨씬 무섭넼ㅋㅋㅋㅋ2시간 동안 영화보면서 엥? 이걸 몇번을 했는지 모르겠다,,,,,,,,,,,,,
1082,애나벨이  훨씬  더 나음 지루하고 진부함,,,,,,,,,,,,,
1083,아이들만 나오는데 이렇게 무섭기 있긔 없긔..,,,,,,,,,,,,,
1084,풍선 때문에 환장하는 영화,,,,,,,,,,,,,
1085,저급 영화 안무서움 끝 아이고 광대는 우리나라랑 안맞음,,,,,,,,,,,,,
1086,올 개봉한 공포영화 다 봤는데 이게 갑임.. 방금 봤는데 아.. 어지러워... 광대싫어.... 아 ㅠㅠ,,,,,,,,,,,,,
1087,살면서평점처음남겨보네요진짜애나밸2보다 재미없는영화처음봄모의고사보고 스트레스풀려고 영화봤는데 스트레스받아서 중간에 나오고싶었음 근데돈아까워서 오기로 끝까지봄전개도이상하고 광대나오는타이밍도 뻔함 인시디어스2 눈가리고봤는...,,,,,,,,,,,,,
1088,씹노잼 평점 믿지마요.,,,,,,,,,,,,,
1089,정말 재미없다   기분 나쁜영화  영화가 뭘 말하는지 모르겠다 영화보면서 댓글단다,,,,,,,,,,,,,
1090,잘 봤습니다.잘 봤습니다.잘 봤습니다.잘 봤습니다.,,,,,,,,,,,,,
1091,광대 공포증 있는사람들은 절대 보지 마세요....,,,,,,,,,,,,,
1092,그것들을 이겨내고 어른이 됐다,,,,,,,,,,,,,
1093,이런 감독은 두번째 작품은 못만들게 해야한다고 생각합니다,,,,,,,,,,,,,
1094,넘 재밌게 봤어요 2시간이 어찌간지도 모를만큼,,,,,,,,,,,,,
1095,ㅋ평점알바들 진짜대단하다.. 존나기대하고 봣는데 이건뭐 애들장난도아니고 그냥 중이병걸린 애들성장드라마에 씨지처리도 너무못해서 영화보다 온몸비틀기오지게햇다... 돈아깝다...,,,,,,,,,,,,,
1096,개봉첫날이라 그런지 평이 좋다.광대공포증있는사람이 보면 좋아할것같으나공포감으로 치면 장산범이 3배정도 더무섭다.소설이원작이라는데 모르는상태라서그런지그냥 유치했다. 또 중후반부터 하품 5번함.,,,,,,,,,,,,,
1097,OOO진짜 sns선동의 무서움을 다시 한번 느꼈다 내 목에 칼이 들어와도 2탄을 보러가는일은 없을거다. OOO 평점창 알바새ㅡ끼들 토쏠린다,,,,,,,,,,,,,
1098,무시무시 하지는 않지만 충분히 무섭게 봤음. 광대 짜증나. 진짜 광대 나올때마다 소름끼침. 삐에로 원래 무서워하는데 이거 보고 더무서움ㅋㅋㅋ후반부에 당황스러운 내용 빼고는 2시간이라는 시간이 전혀 지루하지 않았음,,,,,,,,,,,,,
1099,초딩영화 입니다.  보다가 두번 졸음! 하나도 안무서움! 돈아깝다.나만 당한것으로 족합니다ㅜㅜ,,,,,,,,,,,,,
1100,나 당당하게 극장 갔는데,,,,,,,,,,,,,
1101,단순히 무섭기만한 공포가 아니었음 ㄷㄷ 긴장감도 쩔고 어쨌든 스티븐킹 원작이 있어서 그런가 스토리가 탄탄해서 더 재밌었음,,,,,,,,,,,,,
1102,제가 여친이랑 같이 봤었는데 제 여친 얼굴이 더 무서웠어용 ㅋㅋ,,,,,,,,,,,,,
1103,심심한날 보기에 좋은 영화네요무서운 장면도 가끔있어서 재밌었어용,,,,,,,,,,,,,
1104,진짜 개인적으로 너무 재미있었던 영화 삐에로가 좀 무섭긴 했지만 막 엄청 무서운것도 아니고 그냥 딱 적당한듯 어째든 너무 재밌었음 다들 연기 잘하고 몰입이 되는거 같았음..,,,,,,,,,,,,,
1105,책이 원작이라해서 기대 많이했는데 진짜 별로네요. 밑도끝도 없는 개뜬금포 억지 스토리에 무섭지도 않고 전달하고자 하는 메시지가 뭔지; 그냥 뻔하게 몇번 놀래키고 애들 몰려다니는거 구경하다 끝남.,,,,,,,,,,,,,
1106,살짝 질질끄는 장면이 있어서 아쉬웠음..,,,,,,,,,,,,,
1107,무서웠어요...공포영화 좋아하시는 분은 잘 보실것같아요,,,,,,,,,,,,,
1108,광대의 정체는 도대체 뭐냐 봐도 모르겠다,,,,,,,,,,,,,
1109,그냥 뭘 얘기하려고하는건지애매하고스릴도 그닥없구요정말 기대이하네요 ㅠㅡㅠ,,,,,,,,,,,,,
1110,애미처OO 영화임 10점주는 간나 새기들 다 주작이다,,,,,,,,,,,,,
1111,초딩들이 볼만한 공포영화다. 어릴때 책에서 봤던 삐에로 인형이 더 무섭다. 그래도 몰입도는 좋았다,,,,,,,,,,,,,
1112,ㄹㅇ 없던 광대공포증도 생길듯... 눈알 연기 개무서워 ㅋㅋㅋ 아역 애들도 연기 잘하고 단순한 공포영화라고 치부하기엔 중간중간 어른들이 아이들을 무시하거나 자신의 소유물 정도로만 생각하는 장면들이 인상깊었음. 전반적...,,,,,,,,,,,,,
1113,기대가 너무 컸나보다,,,,,,,,,,,,,
1114,세인트 빈센트에서 넘넘넘 귀엽던 제이든 멋지게 크고 있네요^^응원합니다,,,,,,,,,,,,,
1115,완전 기대해서 그런지 영화 시작하고 2분만에 예고편에서 본 삐에로 보고 피식해버렸다. 청소년용 공포물이라고 미리 말을 해줬어야지....,,,,,,,,,,,,,
1116,애들 소꿉놀이초반이 그나마 괜찮았던...,,,,,,,,,,,,,
1117,초반에 느낌있었는데.. 문화가 달라서 그런가  뭐 계속 튀어나오는데 무서운 게 아니라 웃기니까ㅋㄱㅋ,,,,,,,,,,,,,
1118,6점줄라다가 평점이 높아서. 4점20분보다가 삭제했음,,,,,,,,,,,,,
1119,공포는 모르겠고 걍 애들이 예뻐서 봤다. 특히 조지졸귀ㅋㅋ 청소년 성장드라마로 좋은듯. 삐에로 마지막에 다구리맞을때 존불쌍ㅋ,,,,,,,,,,,,,
1120,극강의 공포 수준이 아닌,,,,,,,,,,,,,
1121,다 필요없고 남주 빌 너무 잘생겼음그리고 뭔내용인지 모르겠음 별로 안무서움,,,,,,,,,,,,,
1122,,,,,,,,,,,,,,
1123,새로운 시도 속에서 여러가지를 발견할 수 있다. 공포를 주려는 공포감이 아닌 분위기로 충분히 느낄 수 있다. 더 강한 감성 스릴러를 원했지만,,,,,,,,,,,,,
1124,전형적인 북미 공포물이지만 나쁘지 않네요. 뭉쳐야 산다. 두려워하지말아야 산다. 뭐 그런뜻이 있는듯... 아역배우인가요? 매력적으로 이쁘게 생김.,,,,,,,,,,,,,
1125,기묘한 이야기 외전(19금)버전미드가 영화로 제작됨,,,,,,,,,,,,,
1126,스탠리를 보면서 델리알리가 생각났다,,,,,,,,,,,,,
1127,이 영화는 장르의 선택을 잘못했다 이게 크리쳐물인지 고스트 물인지 감독이 헷갈린거같애 비명이란 비명은 다 지르면서 그래 우린 공포를 이겨냈어 !! 아무것도 안한 애들이 때린다고 유령인지 괴물인지가 겁나 쳐 맞질않나;...,,,,,,,,,,,,,
1128,기묘한 이야기 아류작인가? 좀 헷갈림 소소한 깜짝은 인정,,,,,,,,,,,,,
1129,남주 개답답 고구마 캐릭,,,,,,,,,,,,,
1130,초반에 개 무서운데 후반부에 판타지됨,,,,,,,,,,,,,
1131,그것은 아이들의 두려움의 결정체로 나타났고,,,,,,,,,,,,,
1132,저는 참고로 1편도 봤었는데 2편이 스토리가 탄탄하고 재밌는거 같아요 특히 놀래키는 장면이 많네요...^^,,,,,,,,,,,,,
1133,매우 재밌게 잘봤습니다. 연기와 연출도 좋았고 감사합니다.,,,,,,,,,,,,,
1134,공포 보다는 기묘함  느낌,,,,,,,,,,,,,
1135,무서운듯 하면서도 무섭지 않아 딱 적당한 수준의 공포물이긴한데아이들 성장물 같기도 하고..옛날의 나이트메어 같은 느낌이랄까.우정이 뭉쳐 악을 무찌른다는 느낌이 좋았다.,,,,,,,,,,,,,
1136,아역들의 연기가 보기 좋았음,,,,,,,,,,,,,
1137,역시 1편이 진리다,,,,,,,,,,,,,
1138,못난 어른들에게 시원한 펀치를 날려주는 아이들,,,,,,,,,,,,,
1139,모든 감정들이 풋풋하다.,,,,,,,,,,,,,
1140,너무너무너무너무너뭔,,,,,,,,,,,,,
1141,초중반은 괜찮았는데...후반부가 약했다...,,,,,,,,,,,,,
1142,공포영화에 인상적인 영상미로 스타일리시함이 더해졌지만 스토리는 많이 빠진 느낌.. (원작 소설을 읽고봐서 그런지도..),,,,,,,,,,,,,
1143,어린이들이 주인공인 모험영화. 공포영화를 표방했지만 그닥 공포스럽지는 않고 오히려 용기와 의리로 뭉친 아이들의 모험심이 돋보이는 미스테리 어드벤쳐영화. 개성 넘치는 주인공들의 연기가 좋았다. 그리고 여느 영화와는 다...,,,,,,,,,,,,,
1144,악당 무찌르는 어린이용사 .갠적으로 볼만했음,,,,,,,,,,,,,
1145,일단 흥미 돋게 잘 만든 영화,,,,,,,,,,,,,
1146,ㅋㅋㅋ 그것 참~~~~,,,,,,,,,,,,,
1147,내 인생영화... 2편보고 실망해서 그런지 더 좋아보이네,,,,,,,,,,,,,
1148,개봉당시 봐야지 찜해놓고 못보다가 오늘 봤다 2 보기전에...핵 재밌음,,,,,,,,,,,,,
1149,2편 평점이 좋아서 1편 먼저봄괜찮은수준임 기묘한이야기에 아역을 보니 반갑..아이들이 사건을 해결해간다는 부분에서 기묘한이야기랑 비슷한것같기두하구~,,,,,,,,,,,,,
1150,잼나고 놀래고 뭘 더바래?현실성 이딴거 따지지 말고 걍 잼남,,,,,,,,,,,,,
1151,너무 안 무섭다. 그래도 확실히 공포영화의 정석이라 좀만 더 어렸을 때 봤으면 무서웠을 듯,,,,,,,,,,,,,
1152,무섭지는 않고 애들이 힘 합쳐서 광대 무찌르는 스토리.감독 메시지는 두려움을 이겨내면 이길수있다. 뭐 이런걸 전달하는듯 .별로 와닿지는 않음. 초딩들이 보면 무서우면서 재밌어 할수도~여주 진짜 이쁨 .차세대 할리우드...,,,,,,,,,,,,,
1153,확실히 이야기와 연출에 신경 많이 쓴 느낌이 남/중도를 적절하게 잘 지킨 영화2017.09.24. 21:53,,,,,,,,,,,,,
1154,누구나 트라우마를 가지고 있을텐데 영화 봐도 안무섭다는건 감독 잘못인듯?,,,,,,,,,,,,,
1155,공포가.. 애들 기준의 공포라 그런지 조금 유치한 감은 있음 그래도 킬링타임용으론 괜찮음,,,,,,,,,,,,,
1156,여름엔 코메디영화 한 편정도는 봐야죠!!근데 왜 장르가 공포로 되어있는거죠?,,,,,,,,,,,,,
1157,초반에 긴장감있고 본인이 두려워하는거 형상화하는거 좋았구 광대캐릭터 매력있는악당인데 어설프게 만들었음 대사도 조잡함,,,,,,,,,,,,,
1158,너무 무서웠는데 마지막에 너무슬퍼서 울었어요 ㅜㅜ,,,,,,,,,,,,,
1159,좀 기괴하군,,,,,,,,,,,,,
1160,광대가 무서움보다 기괴함이 더 많이 느껴져서 공포영화의 느낌이 극대화 되지 않는다.,,,,,,,,,,,,,
1161,꾸러기탐험대같다애들보기엔 재밌나?,,,,,,,,,,,,,
1162,공포영화보단 판타지 느낌?! 말못할 두려움이 있던 애들이 모여서 그것을 없애는 영화,,,,,,,,,,,,,
1163,소름끼치는 오프닝으로 시작해서 미스 페레그린과 이상한 집의 아이들이 생각나는 엔딩이라... 나름 끝이 궁금해서 끝까지 집중해서 봤네요~ 챕터 2 캐스팅 지리던데 기대됩니다!,,,,,,,,,,,,,
1164,삐에로 말고 다른 괴물 그놈은 마마의 괴물이랑 거의 똑같이 생겼음. 동일감독이라 같은 유니버스를 만들려고 함?,,,,,,,,,,,,,
1165,영상화된 스티븐킹의 작품이 100편은 될것 같은데 대부분 형편없다. 그것은 비교적 잘만든 작품이다.,,,,,,,,,,,,,
