,content,,,,,,,,,,,,,
968,내 삶을 돌아보게 된다.. 나에게 진정한 꿈이있을까 있다면 그 꿈을 이루기 위해 무엇을 하고있을까?,,,,,,,,,,,,,
969,개인의 자유와 다양성을 가로막는 획일화되고 차별화된 시대에 대한 경종,,,,,,,,,,,,,
970,가슴 한가운데를 칼보단 긴 창에 찔린기분,,,,,,,,,,,,,
971,나태해질때마다 항상 챙겨보는 영화,,,,,,,,,,,,,
972,꿈을 위한 열정이면 안될 것이 없다 에단 과 주드로,,,,,,,,,,,,,
973,인간의 운명을 인간이 결정한다' 라는 명제 뒤에 오는 견디기 힘든 삭막함,,,,,,,,,,,,,
974,난 왜 평생을 다바쳐 이루고싶은 꿈이라는게 없을까,,,,,,,,,,,,,
975,나를 반성하게 해준 영화,,,,,,,,,,,,,
976,GATTACA. 완벽,,,,,,,,,,,,,
977,중학교 때 처음 본 이후로 줄곧 내 인생 영화다.,,,,,,,,,,,,,
978,생명 시간에 봤는데 정말 좋은 내용이네요,,,,,,,,,,,,,
979,참 잘만든 스토리,,,,,,,,,,,,,
980,이렇게 옛날에 이렇게 혁신적인 유전자 신분증 제도를 생각해 냈다는 것이 정말 놀랍네요!,,,,,,,,,,,,,
981,진짜 90년대에 만들어진영화라는게 안믿길정도.,,,,,,,,,,,,,
982,아직까지도여운이남는영화,,,,,,,,,,,,,
983,평생 기억에 남게될 영화,,,,,,,,,,,,,
984,스스로 자존감이 낮고 열등감을 느끼며 나 자신을 '열성'이라고 느꼈었다. 에단호크의 대사 한마디,,,,,,,,,,,,,
985,명작 다시봐도 또 보고싶은 영화,,,,,,,,,,,,,
986,이제와선 전혀 새로울 것 없는 세계관과 주제의식이지만,,,,,,,,,,,,,
987,뭐 말할것도없이 최고죠 내인생최고의영화랄까,,,,,,,,,,,,,
988,고전 sf명작. 대부분의 중고등학교 과학시간에 한번쯤은 보여주는 영화 ㅋㅋ,,,,,,,,,,,,,
989,최고다. 가감없는 솔직함. 돈 벌어야겠다는 냄새 쫙 뺀 진짜 공상과학영화. 인간이란 무엇인가에 대해 생각해본다,,,,,,,,,,,,,
990,고딩때 저 영화를 보고 진짜 많은 생각을 했었다..개인적으로...내인생 최고의 영화..!!,,,,,,,,,,,,,
991,다섯손가락에 꼽는영화중 하나,,,,,,,,,,,,,
992,종합 평점은 8점 드립니다.,,,,,,,,,,,,,
993,운명은 스스로가 개척해 나가는 것,,,,,,,,,,,,,
994,참 이 영화로 학창시절 과학시간에 토론하고 햇엇지....언제나 나는 찬성을 햇고 지금도 이런기술이 잇다면 하고싶다,,,,,,,,,,,,,
995,평점이 너무 높아서 의심했는데,,,,,,,,,,,,,
996,말로 다 할수 없는 감동 최고의배우 최고의 스토리,,,,,,,,,,,,,
997,내 생애 최고의 영화인 것 같습니다.정말 강추강추입니다.,,,,,,,,,,,,,
998,10점도 아깝지않은 영화네요영화보면서 눈시울이 붉거진 영화는 가타카가 처음입니다.,,,,,,,,,,,,,
999,좋은 교훈을 주는 영화. 노력하면 무엇이든 할수 있는듯..,,,,,,,,,,,,,
1000,감히내가평가할수없는영화.. 입이쩍 눈물이툭,,,,,,,,,,,,,
1001,아직도 가타카를 찍었던 앤드류 니콜이 인타임이라는 허접짝떼기로 SF를 그려낸건지 이해가 안된다..,,,,,,,,,,,,,
1002,20년이 다 되어가도 이 영화가 주는 영감과 동기부여는 어마어마하다,,,,,,,,,,,,,
1003,아.... 최고다 ㅜㅜ,,,,,,,,,,,,,
1004,독특한 영화. 참신함과 허술함이 공존. 탑 배우들의 리즈시절. 엔딩이 허망한 영화가 많은데,,,,,,,,,,,,,
1005,작품보다 세계관이 주는 울림.,,,,,,,,,,,,,
1006,우성이냐 열성이냐 가 중요한가. 무엇이든 그에동반하는 절실함과 노력이 중요한가.,,,,,,,,,,,,,
1007,멋진영화네요잘봤습니다,,,,,,,,,,,,,
1008,DNA검사가 영화의 반이지만. 겉으로 보이는 평온 속에 긴장,,,,,,,,,,,,,
1009,결국 지능,,,,,,,,,,,,,
1010,삶의 클래식이 되었다.,,,,,,,,,,,,,
1011,난 되돌아갈 힘을 남겨두지 않아서 널 이길수 있는거야최선을 다해봤을까에 대한 고민을 주는 최고의영화,,,,,,,,,,,,,
1012,진짜 재밌고 참신한영화 잘봤어요,,,,,,,,,,,,,
1013,원래 세상이 불공평하다는 건 모두가 안다. 그걸 체념하는 자가 있는 반면,,,,,,,,,,,,,
1014,마지막에 빈센트와 의사가 대화하는 장면에서 눈물이 났네요,,,,,,,,,,,,,
1015,벌써 6년 지났는데 매년 매월 한번씩 꼭 떠오르는 영화,,,,,,,,,,,,,
1016,컴퓨터 그래픽으론 이 감동을 재현해내지 못한다.,,,,,,,,,,,,,
1017,개봉한지 17년 된 영화임에도 요즘 영화 중 최고 영화들과 견주어도 전혀 꿀.리지 않는 영화... 17년이 지났음에도... 영화 속 처음부터 끝까지 이어지는 몰입도,,,,,,,,,,,,,
1018,이 떄 우마서먼의 외모는 최고였다.,,,,,,,,,,,,,
1019,정신력의 힘이 육체적 힘보다 더 중요하다는 것을 다시 한번 깨달았다.,,,,,,,,,,,,,
1020,이런 수작을 왜 이제야 보게 됐을까. 동생을 이길 수 있는 이유를 말했을때 온몸에 전율이 흘렀음.,,,,,,,,,,,,,
1021,꿈을 이루기위해 모든 것을 포기하고 내심 불안해하는 상황에서 이 영화를 다시 보니 용기가 생긴다. 가능한지 불가능한지 결정하는건 오로지 나의 몫이니까!!!! 미친 것 같은 명대사,,,,,,,,,,,,,
1022,보는내내 느꼈던 긴장감...그리고 남주너무잘생겼어..ㅜㅜ,,,,,,,,,,,,,
1023,잊을수 없는 수작 오래도록 기억에 남는다,,,,,,,,,,,,,
1024,말이 필요없음. 최근 영화들은 오히려 그 화려한 연출에 집중해서 이런 상상력들이 결핍되어가고 있는 느낌.,,,,,,,,,,,,,
1025,노력과 의지에 대한 예찬.,,,,,,,,,,,,,
1026,당시 배경으로는 정말 최고의 영화였음,,,,,,,,,,,,,
1027,9.5점을 주고 싶으나 없기에 반올림해서 준다..그나저나 명작은 명작일세...,,,,,,,,,,,,,
1028,15년이 다되었지만 한국은 아직 이런영화 못 만든다.,,,,,,,,,,,,,
1029,천재다.... 이런 영화가 존재할 수 있다는게 믿기지않아,,,,,,,,,,,,,
1030,현대사회의 학벌문제를 꼬집은 내용일될수도 혹은 더넓게 우주를 탐험하고자하는 욕망이 돋보이는 뜻깊은 영화네요. 배우들 연기력도 훌륭하고 무엇보다 신박한 내용에 감탄했습니다. 역시 인간의 상상력은 끝이없네요,,,,,,,,,,,,,
1031,많은 생각을 하게 해주는 영화였다.,,,,,,,,,,,,,
1032,SF가 보여줄 수 있는 미래시각과 메세지를 현실적으로 표현.,,,,,,,,,,,,,
1033,오늘아침에 나왔는데 이정도로 명작일줄은...,,,,,,,,,,,,,
1034,최고'를 넘어서 어느 누구보다 아름답게 비상하는 '최선',,,,,,,,,,,,,
1035,지금봐도 여운남는 최고의 작품,,,,,,,,,,,,,
1036,옛날 영화지만 지금봐도 손색없다,,,,,,,,,,,,,
1037,내 탑5에 드는 영화 열번넘게 봐도 질리질 않는다,,,,,,,,,,,,,
1038,깊이있는 수작. 근데 솔직히 지루하긴 하다. 내가 왜 옛날에 이걸 안 봤지.. 옛날에 봤으면 진짜 숨죽이고 봤을 명작.,,,,,,,,,,,,,
1039,역대급 영화... 다시보고 싶다,,,,,,,,,,,,,
1040,명작. 주드로 진짜 섹시한듯,,,,,,,,,,,,,
1041,SF영화는 거의 허구같지만 이영화는 정말 실현가능성이 크다. 생각할 거리를 많이 주고 감동적임.,,,,,,,,,,,,,
1042,이 영화가 98년도에 개봉되었다니 놀랍습니다. 어떻게 이런 스토리를 생각했는지... 그 때 당시였다면 두말없이 최고의 찬사만 보냈겠네요.. 하지만 현시점에서 본다면 약간은 지루함이 있네용~,,,,,,,,,,,,,
1043,장난아니게 재미있었다.뭔가 뻔해보이는 세계관(설정?)이지만 스토리가 신박했다고 해야하나.. 으허마지막에 조금 마무리가 똥덜닦은 기분이라서 찝찝했는데 극장가서 봐라고해도 볼것같은 영화다.,,,,,,,,,,,,,
1044,상상력이 대단하다.  정말 발달된 미래 문명에 있을법한 이야기,,,,,,,,,,,,,
1045,이렇게 어린 시대에 이런 영화가 나왔다는게 매우 놀랍고,,,,,,,,,,,,,
1046,내인생최고의영화!!,,,,,,,,,,,,,
1047,굉장히 훌륭한 영화다 왜 이제 봤을까,,,,,,,,,,,,,
1048,Masterpiece,,,,,,,,,,,,,
1049,선천적 우월성' 이라는 것에 주인공은 냉소를 보낸다. 피와 땀까지 곁들여서,,,,,,,,,,,,,
1050,..말이 필요 없습니다,,,,,,,,,,,,,
1051,마지막 소변 검사 장면 개감동.,,,,,,,,,,,,,
1052,생각없이 봤다가 엄청 생각하게되는 영화이다..배우들까지 다들잘생기고 이뻐서.. 몰입도최고..!,,,,,,,,,,,,,
1053,1990년대 영화라고는 믿기지 않을 만큼 영상이 세련되네요. 이 영화를 지금에야 알게된 것이 놀랍고 또 다행입니다.,,,,,,,,,,,,,
1054,와우....정말 감동적인걸 떠나서 마음속의 꿈틀거리는 뭔가를 느낀 영화..10점으론 부족하다..,,,,,,,,,,,,,
1055,가능성의 제한,,,,,,,,,,,,,
1056,옜날에 봤던 영화라 잘 기억은 안나지만 감동적이었던것같네요,,,,,,,,,,,,,
1057,생각보다 정말 재미있었다,,,,,,,,,,,,,
1058,용기를 주는 영화에요 명대사 굿굿,,,,,,,,,,,,,
1059,최고중 하나 아니,,,,,,,,,,,,,
1060,이 영화를 만들어주셔서 정말 감사합니다 정말입니다,,,,,,,,,,,,,
1061,총싸움이 안나오고 단지 지루하다는 이유로 별점테러하는 사람들은 그냥 보는 눈이 없다고 생각하시면 될듯. 97년에 나온 영화치고 세련되고  이야기도 좋았다. 한계를 극복하고 꿈을 이루는 주인공의 노력,,,,,,,,,,,,,
1062,단언컨대,,,,,,,,,,,,,
1063,제가 3살때  나온 영화를 어떤 계기로 최근에 보게 되었는데,,,,,,,,,,,,,
1064,내용도 배우들의 연기도 모두 완벽하네요. 미래에 정말 이런일이 생길수도있을것 같구요.,,,,,,,,,,,,,
1065,아무 생각 없이 봤다가  소름 끼치며 엔딩 크레딧을 봅니다.,,,,,,,,,,,,,
1066,가슴이 조마조마...   완전최고네요이 좋은 영화를 이제야 보다니....,,,,,,,,,,,,,
1067,SF영화임에도 불구하고 감동적이고 한 인간에 대해서도 그린 점이 정말 인상적... 주인공 말고도 주드로 같은 인물들도 여러 가지를 생각하게 해주는 것 같다,,,,,,,,,,,,,
1068,아무도 못할거라 말한 그가 해냈다,,,,,,,,,,,,,
1069,ㅜㅠㅜ 정말 넘재밌음...,,,,,,,,,,,,,
1070,웰-웰-메이드 SF영화.,,,,,,,,,,,,,
1071,정말 최고다 대사하나하나 소름돋는다,,,,,,,,,,,,,
1072,최고의영화입니다 ...,,,,,,,,,,,,,
1073,정말 잘 만든 영화.. 다시 봐도 좋다. 여운도 길고 생각할 거리도 많은..,,,,,,,,,,,,,
1074,역대 3위안에드는 최고의영화 !,,,,,,,,,,,,,
1075,내가 이렇게 되돌아갈 힘을 남겨두지 않고 무슨일이든 목숨걸고 최선을 다한적이 있는지 되돌아보게 하는 영화이다.,,,,,,,,,,,,,
1076,소오ㅇㅇ오오오오ㅇㅇ오오름,,,,,,,,,,,,,
1077,고등학생인데 느끼는게 많다 지금 청춘의 시절을 다시한번 되돌아보게해준다 가슴속에 깊이 여운이남는다 최고였고 정말잊지못할것입니다 이 영화가 제가 태어나기도 전에 만들어졌다니.. 인물캐스팅부터 세세한감성표현까지..  마...,,,,,,,,,,,,,
1078,97년도 작이라고는 믿기지 않을정도로 현실성 있는 영화.  마지막에 빈센트를 위해서 희생하는 제롬도 감동적이었을 뿐더러 계속봐도 질리지 않는다. 영화 끝에 나오는 말도 너무 인상적이었다.,,,,,,,,,,,,,
1079,정말 아....재밌었어요 간만에주드로 리즈도보고,,,,,,,,,,,,,
1080,자신의 한계를 지배하는 것은 육체가 아니라 정신임을 깨달았다.,,,,,,,,,,,,,
1081,영화보고 이거 1점이나 2점준넘들 이해가안된다 다른  평점높은영화도 1점2점때문에 안본게 많지만 하나하나봐야할듯 ㅋ  1점 2점에 속지맙시다,,,,,,,,,,,,,
1082,진짜..간만에 전율돋는 영화 봤다....,,,,,,,,,,,,,
1083,이 영화가 1998년도 영화라니,,,,,,,,,,,,,
1084,과학의 발달로 인간의 유전정보마저 상품화 되는 현상을 꼬집은 작품... 그리고 불가능을 가능케 했던 빈센트의 강한 집념과 의지가 너무 인상깊었다. 그리고 그동안 이런저런 핑계로 나 스스로를 제한했던 모습을 고치겠노라...,,,,,,,,,,,,,
1085,왠지 눈물남...  중간에는 너무  두근거림ㅜ 다들 봐보세요,,,,,,,,,,,,,
1086,흥미진진하고 재밌음 간만에 좋은 영화~~~,,,,,,,,,,,,,
1087,결말에 희망과 좌절이 모두 있는 영화. 영화속의 너무나도 가혹한 상황에반해 현실은 희망이 넘치는 곳이면서도 한계가 있는 곳.,,,,,,,,,,,,,
1088,SF의 진정한 명작!!!,,,,,,,,,,,,,
1089,이런 ㅋㅋㅋ 마지막에 반전 ㅋㅋ너무 재밌었구 현실에 와선 정말 더 열심히 저의 가치를 높이기 위해 힘쓰겠습니다 ㅋ,,,,,,,,,,,,,
1090,전부터 보고싶었는데 역시 예상대로 명작이다..  여태까지 봤던 영화중에 최고다...와..소름.. 특히 마지막부분에서 놀랐다..두 인물모두 대단한것같다...여러모로 교훈이 많은영화..,,,,,,,,,,,,,
1091,소름이 돋을 정도다...,,,,,,,,,,,,,
1092,객관적으로 확률은 점수다. 그리고 개인의 차원에선 돌파가능한 빈틈이다.,,,,,,,,,,,,,
1093,엔딩 크레딧 올라갈 때 나도 모르게 펑펑 울고있음,,,,,,,,,,,,,
1094,과학시간에 보고 선생님이 논제를 주셨다. 자연임신과 인공수정의 찬반에 대해서...,,,,,,,,,,,,,
1095,최고의 생명과학영화..,,,,,,,,,,,,,
1096,말이 필요없는 영화. 꽤 예전 영화임에도 불구하고 좋다.,,,,,,,,,,,,,
1097,아... 진짜...보면서 울먹거린 영화는 두개뿐이다.가타카와 포레스트 검프.두 작품은 진짜 나에겐 엄청난 대작이다.,,,,,,,,,,,,,
1098,내 인생 최고의 영화 중 하나,,,,,,,,,,,,,
1099,정말 신선한 소재의 영화이지만,,,,,,,,,,,,,
1100,우리의 인생을 한번쯤 돌아보게 만드는 영화 축구 대표팀이 월드컵 출전 전에 이영화 보고 갔어야 했다.,,,,,,,,,,,,,
1101,몇번을 다시 봐도 재밌고 감동적이다,,,,,,,,,,,,,
1102,날때부터 우리의 운명은 정해져 있지 않다. 부적격자와 적격자로 나뉘는 삭막하고 불협화된 세상에 빈센트의 희망에 대한 용단과 결정이 노력의 가치를 일깨워 줄 것이다. 또한 그럴 수 밖에 없었던 그의 행동은 관객들을 묵...,,,,,,,,,,,,,
1103,명작이다 다신 나올수 없는,,,,,,,,,,,,,
1104,이런 영화를 모르고있었다니.. 주인공들의 외모가 빛났고.. 내용또한 신선하며 인간의 가능성,,,,,,,,,,,,,
1105,내 가슴에꿈이 살아숨쉬는데 부적격자라는 낙인이 뭐가 중요한가...,,,,,,,,,,,,,
1106,볼때마다 놀라움을 감추지 못한다,,,,,,,,,,,,,
1107,대단하다.. 너무재밋음,,,,,,,,,,,,,
1108,다시봐도 명작입니다...,,,,,,,,,,,,,
1109,우성이나 열성은 마음 먹기에 달렸다,,,,,,,,,,,,,
1110,아마겟돈과 함께 98년도 대표 명작. 정말 이 퀄리티의 영화가 98년도에 나왔다는 게 믿기지 않는다. 여러번 봐도 볼 때마다 감동받는 영화,,,,,,,,,,,,,
1111,끝까지 긴장감을 놓칠수 없는... 반전이 많은 영화,,,,,,,,,,,,,
1112,무슨 말이 필요 하냐 이 영화에10점이다 그냥,,,,,,,,,,,,,
1113,에반호크가 와인잔에 담배연기내뿜는게 가장 기억엑남는다,,,,,,,,,,,,,
1114,꿈을 가진 젊은이라면 무조건 봐야할 영화.,,,,,,,,,,,,,
1115,왜인지 모르지만 눈물이 나는 영화,,,,,,,,,,,,,
1116,멋진 신세계 / 가타카 비교,,,,,,,,,,,,,
1117,어떻게 보면 내 인생에 영화란게 무엇인지 어떤 의미인지를 처음 알려준 영화..,,,,,,,,,,,,,
1118,이 영화를 따분해 하는 사람은 자신의 감성에 문제가 있는 것은 아닌지 남들보다 결여되어 있는 부분이 있는 것은 아닌지 객관적인 시각으로 한번쯤 의심해 보아야한다. 제일 감명깊게 본 영화가 뭐예요? 라는 질문을 받았을...,,,,,,,,,,,,,
1119,한번보면 잊을 수 없는 영화.포기하지않는 노력과 끈기와 주변의 도움은 꿈에 얼마든지 가까워질수 있다는걸...,,,,,,,,,,,,,
1120,인간의 무한한 가능성은 수치라는 정형화된 것들로 판단할 수 없다,,,,,,,,,,,,,
1121,와... 감독(혹은 시나리오 작가)의 상상력이 진짜 대단한듯,,,,,,,,,,,,,
1122,자기가 블록버스터만 좋아하고 액션씬 전투씬 없는 영화는 영화도 아니다 라고 생각하면 보지마라 괜히 보고 평점이나 깎지마라제발 이영화가 내포하고 있는 의미만 한번 생각해보더라도 10점짜리 영화,,,,,,,,,,,,,
1123,진짜 마지막에 울었어... 너무 멋진 영화였습니다.  인간 이란 무엇인가 다시 생각 해보게 되네요... 왜 이런 영화를 진작에 몰랐을까 ㅎ,,,,,,,,,,,,,
1124,액션신 하나 없이 정적이지만 무엇보다도 강하고 인상깊은 SF,,,,,,,,,,,,,
1125,정해진 운명은 없다....,,,,,,,,,,,,,
1126,냉정하고,,,,,,,,,,,,,
1127,내 인생 영화다 정말로.,,,,,,,,,,,,,
1128,스릴도 있도 재밋고 명작이다,,,,,,,,,,,,,
1129,내가본것중 베스트로 꼽을수있는영화,,,,,,,,,,,,,
1130,와....이런 명작을 이제서야보다니 지루하지도 않고 아쉬운것도없고 정말 시간가는 줄도모르고 재밌게 봤음 내가 본 영화중 최고의 영화인것같다,,,,,,,,,,,,,
1131,뒷통수 때려 맞은 느낌... 보고 나서 멍했다,,,,,,,,,,,,,
1132,평점 처음 남겨보네요....정말 인상깊은 영화였습니다 자신의 한계에 좌절하지말고 자신이 정말 원하고 좋아하는 일을 노력하라는것,,,,,,,,,,,,,
1133,끝까지 하나의 주제를 관통하는 스토리가 완벽하다. 정해진 운명과 선천성에 도전하는 이야기. 분명한 주제의식만 있는게 아니라 캐릭터에 대한 몰입도도 높고 긴장감도 충분하다 SF를 생각하면 떠올리는 화려함은 없어도 이렇...,,,,,,,,,,,,,
1134,내용 참 좋다. 감동적임.,,,,,,,,,,,,,
1135,내가 여유롭게 이 영화를 보고있는 자신이 한심해지게 만드는영화..,,,,,,,,,,,,,
1136,잘만들었어요 느낌이 있어요,,,,,,,,,,,,,
1137,꿈에 대한 믿음과 열정,,,,,,,,,,,,,
1138,나의 고민을 어느정도 해결해준 고마운 영화,,,,,,,,,,,,,
