,content,,,,,,,,,,,,,
8143,보는 내내 아름다웠고 두분의 연기가 담백했고 영화를 제대로 본 느낌.,,,,,,,,,,,,,
8144,중력이 지배하는 질서  이것을 거역할 수 없다,,,,,,,,,,,,,
8145,영화를 보고 경외감이 드는 영화는 정말 오랜만이었습니다. 아는 만큼 보이는 영화네요.,,,,,,,,,,,,,
8146,주인공의 성장이 아닌 탄생에 대한 영화,,,,,,,,,,,,,
8147,1시간 30분 동안 정말 즐거웠습니다. 감독이 상영 시간 선택을 잘한 것 같네요. 영화 보는 동안 저는 '퍼시픽 림'을 보면서 보던 '시계'를 한 번도 안 봤습니다. 지루하지 않았던 영화...,,,,,,,,,,,,,
8148,기분좋다 열자압박 하하,,,,,,,,,,,,,
8149,우리나라는 뭐했냐 나로호도 제대로 못쏘고,,,,,,,,,,,,,
8150,스톤 박사 : 난 이제 죽을거에요. 아닌강?,,,,,,,,,,,,,
8151,아 이런 영화 좋아하는데ㅜㅡ 고요한 우주 아무소리도 들리지않는 우주그속에 인간의 외로움 두려움 좌절 희망 현실적일수 있겠다는 생각..정말 잘만든 영화,,,,,,,,,,,,,
8152,군더더기 없이 깔끔한영화,,,,,,,,,,,,,
8153,오짱재미슴오짱ㅁㅅㅁ므,,,,,,,,,,,,,
8154,IMAX에서봤는데짱짱ㅁ!!!! 진짜 눈물날뻔했어요 감동b,,,,,,,,,,,,,
8155,몰입도 높고 간결하고 눈이 즐거움,,,,,,,,,,,,,
8156,우주배경이라 지루할주 알았는데 전혀 아니더라,,,,,,,,,,,,,
8157,기본적인 영화보는사람들이라면 끓어오르는무언가를 느끼기에 충분한영화라고 자부합니다. 소름도 돋았구요. 허나 다른방향으로취향이 있으신분들은 비추합니다. 사람마다느끼는게 다른지라 진짜 재미없다고 하는사람도 있더라구요. 재...,,,,,,,,,,,,,
8158,올해 최고의 영화. 집중력과 숨막히는 몰입도 최고에요. 상상하지 못했던 우주 속 공간과 지구의 모습 아름다워요!,,,,,,,,,,,,,
8159,소재도 참신하고 잘 만든 영화는 맞지만... 너무 극찬하는 것 같네...조지클루니가 떠나는 장면도 모순이고(느슨하던 줄이 팽팽해지면 반작용으로 튕겨서 돌아오다가,,,,,,,,,,,,,
8160,우주는 특별합니다. 내용만으로 평가한다면 단순한 영화일지 모르나 신비함 자체만으로도 별점10점 줄 수 있는 영화입니다.,,,,,,,,,,,,,
8161,이 영화의 교훈 1. 나무를 많이 심자  2. 환경을 보호하자 3. 지구를 소중히 여기자,,,,,,,,,,,,,
8162,지구인이라서 행복하다,,,,,,,,,,,,,
8163,올해 본 최고의 영화 !!!,,,,,,,,,,,,,
8164,꼭 보세요 두번보세요. 영화관에서..,,,,,,,,,,,,,
8165,영화를 보는 관점을 바꾸게해준영화임,,,,,,,,,,,,,
8166,진짜 최고^_^... 어쩜 괴물하나 귀신하나 안나오는데 이렇게 무서울수가 있는지,,,,,,,,,,,,,
8167,와진짜 시간가는줄 모른다,,,,,,,,,,,,,
8168,평점 처음 남겨봅니다. 그만큼 최고입니다. 단,,,,,,,,,,,,,
8169,가히 내 생의 최고의 영화였다고 할 수 있다.,,,,,,,,,,,,,
8170,엄청남 한번 봐요 진짜 심장이 벌렁거림,,,,,,,,,,,,,
8171,완전 집중해서 봤어요 배우의 숨소리와 하나가 되어 덩달아 숨차고 ..허점이 없진 않지만 그래도 연출도,,,,,,,,,,,,,
8172,상영시간 내내 우주에 다녀온 기분. 이건 관람을 넘어 체험이다. 내가 정말 우주에 간다면...,,,,,,,,,,,,,
8173,후회안합니다! 우주공간속에 있는 느낌,,,,,,,,,,,,,
8174,멋진경험....하지만 이제 우주여행이 가고싶진 않아;;,,,,,,,,,,,,,
8175,내가 평생동안 상상해왔던 그 공간,,,,,,,,,,,,,
8176,생각보다 평점낮아서 댓글담. 최고의 사운드 연출은 빵빵하고 시끄러운 효과음 뒤에 오는 적막.,,,,,,,,,,,,,
8177,황홀하고 놀라운 우주체험. 넋놓고 보다.,,,,,,,,,,,,,
8178,상상력의한계는없다그럼영화의한계는어디까지일까영화가짧다 더오래몰입해있고싶을정도로이영화는대단하다,,,,,,,,,,,,,
8179,우주의 크기와 우주의 모습을 느끼고 볼수있는 영화고독과 부유 짜릿함을 알려준 영화 추천,,,,,,,,,,,,,
8180,3d영화의 새로운 기준인듯,,,,,,,,,,,,,
8181,아 이런 영화를 만들다니ㅠㅠ 칠드런오브맨 을 보고 알폰소 쿠아론을 믿고 보게 되었는더 이건 기대 이상이네요,,,,,,,,,,,,,
8182,우주에서 극한 상황을 이겨내는 SF의 우주의 모습을 보여주면서 지구로 통해 가서 살아가야 하는 주인공의 결정적인 모습을 담고 있다.,,,,,,,,,,,,,
8183,생명의 소중함을 느끼게 함,,,,,,,,,,,,,
8184,4DX로 보고왔는데 시간가는줄 모르고 몰입해서 봤어요 이런 글 다는것도 진짜 처음이네요. 땅짚고 일어나는데 뭔가 소름이... 또 보고싶네요,,,,,,,,,,,,,
8185,집나가면 개고생이다.,,,,,,,,,,,,,
8186,한 시도 눈을 못 떼게 하는 영화. 과연 이 영화는 아이맥스로 봐야한다. 시종일관 내가 직접 우주를 유영하는 느낌. 마지막 장면에 흙을 손에 쥐고 두 발로 일어서는 장면은 감동 감동. 'terran' ...,,,,,,,,,,,,,
8187,영화를 보는내내 우주를 직접 탐험하는 느낌이 들 정도로 영상미가 대단했다.교훈도 주고 감동도 주며 돈이 전혀 아깝지 않았다. 그래비티!!강추합니다^^,,,,,,,,,,,,,
8188,스톤과 함께 나도 재탄생한 느낌,,,,,,,,,,,,,
8189,오바.... 어떻게 이런작품이 나오지ㄷ 스토리는 별거없는데 왜이렇게 재밌죠....쨌든 대작,,,,,,,,,,,,,
8190,감동적이고 나를 돌아보게되는영화예요~,,,,,,,,,,,,,
8191,영상한장면마다 내가 그 느낌을 받는것같다,,,,,,,,,,,,,
8192,아이맥스 3D로 보세요~~그래야 더 몰입해서 볼수있어요!,,,,,,,,,,,,,
8193,어째 전반부는 2001스페이스오딧세이가 생각나고 후반부는 아폴로13호가 생각나는 걸작 그전에 만들어진 우주영화가 경이롭게 하네요,,,,,,,,,,,,,
8194,내가 2D로 봐서 그런지 좀 지루한 면이 없지 않아 있긴 했네요 일단 2D일지라도 영상미는 정말 좋았지만 스토리가 좀 흥미롭지가 않은게 흠이네요. 결론은 영상이 정말 좋은 영화 정도,,,,,,,,,,,,,
8195,우아 재밋어서 미칠것 같았다 !,,,,,,,,,,,,,
8196,나만 당할 수 없지 끝나고 여주인공 웃을때 그 기분이란,,,,,,,,,,,,,
8197,내가 땅을 딛고 서 있다는 것이 다행스럽고 특별해지는 영화,,,,,,,,,,,,,
8198,시작부터 끝까지 계속 감정선이 이어지며 다양하게 몰아쳤다,,,,,,,,,,,,,
8199,중학교  졸업한  후로  지 금까지  정말로  단 한번도  국산영화를  본적이  없다.  그   이유가  바로  이런  영화  때문이다.   도저히   국산   OOOO  영화는   못보겠다.,,,,,,,,,,,,,
8200,쩌러옃요요요여용요요,,,,,,,,,,,,,
8201,방금 보고 왔는데 아직도 속이 울렁거리고 전율이 올라와요. 보고나선 같이 본 사람과 항상 수다를 떠는데 서로 입만 벌리고 아무 말 없이 집에 왔다죠.ㅋㅋ,,,,,,,,,,,,,
8202,최고였습니다... .,,,,,,,,,,,,,
8203,"..막연히 생각하던 ""우주"" 라는 단어를 직접 간접체험하게 해준 영화.",,,,,,,,,,,,,
8204,태어난 후로 경험할 수 없었던놀라운 우주 체험이었다. 시공간을 초월한 이영화에아낌없는 박수를 보낸다.,,,,,,,,,,,,,
8205,4D말고 3d 아이맥스로 보세요,,,,,,,,,,,,,
8206,최고다. 꼭 아이맥스 3D로 보길,,,,,,,,,,,,,
8207,산드라 블록의 연기 일품.긴장감 있는 전개완전한 sf를 기대했다면 실망했을 작품초반 다소 지루한 포인트 있으나 재미있음,,,,,,,,,,,,,
8208,압도하는 우주 영상만은 어디서도 잘 볼 수 없다는 건 확실하다.,,,,,,,,,,,,,
8209,아이맥스3D로봤는데 진짜대박..영상미최고 내용도좋구 나까지숨막히는느낌 역시상상력에끝이란없나봄!,,,,,,,,,,,,,
8210,63빌딩 아이맥스 느낌의 3d 우주여행~,,,,,,,,,,,,,
8211,스토리를 뛰어넘는 연출과 영상미,,,,,,,,,,,,,
8212,스릴감넘치고 보는내가답답했다그정도로 몰입도가높은 영화!!!,,,,,,,,,,,,,
8213,내가 우주에 있는 것 같았다...,,,,,,,,,,,,,
8214,심장이 아프다 쫄깃 쫀쫀,,,,,,,,,,,,,
8215,철 조각 때문에 공포를 느낀건 처음이다,,,,,,,,,,,,,
8216,우와  장난아니었음 감동 ..,,,,,,,,,,,,,
8217,이런 기분 오랜만이다..,,,,,,,,,,,,,
8218,파편이 이상하게 왕복선 우주정거장 2개만 골라 지나가는 우연만 빼면 나머진 정말 훌륭! 근데 멀쩡한 우주정거장은 왜 갑자기 불이나고 하나는 왜 떨어지는겨 ㅋㅋ,,,,,,,,,,,,,
8219,보고나서머리가아프지만괜찮네요,,,,,,,,,,,,,
8220,3d로 봤는데 4D로 볼걸 후회하고있다 영화볼 돈으로 한시간 반동안 우주 여행 하고 온 느낌이었음 영화끝나고 나오면서 올해 여우주연상은 산드라 블록이 휩쓸거라고 확신이 들었습니다,,,,,,,,,,,,,
8221,대~박 말이 필요 없다 그냥 대박,,,,,,,,,,,,,
8222,10점 이상 줄 수 있다면 진심으로 15점 주고싶다... 온 몸에 전율이 쫘악.. 처음에 대화가 약간 지루한데,,,,,,,,,,,,,
8223,신선하고 재미있었다. 꼭 보시길,,,,,,,,,,,,,
8224,꼭보세요. !!!!굿 대박,,,,,,,,,,,,,
8225,재미보단 이해를 하는영화에여진짜 여자주인공.. 개답답함..개답답하다고 말안한사람들은다른사람들눈에 본인이답답한거니까고치세여 여자 너무짜증나 가답답한년,,,,,,,,,,,,,
8226,내인생 영화중 최고가 된듯함 소름 끼침 완전몰입 긴장감 최고,,,,,,,,,,,,,
8227,동생이랑 봤다. 동생이 울렁증이 있어 쓰리디를 포기하고 디지털로 봤다. 인간이 지구에선만 위대한게 아니라는 것을,,,,,,,,,,,,,
8228,극장에 걸려있을 때 안 보면 두고두고 후회 할 영화입니다. 이왕 보는거 돈 좀 보태서 3D로 보실 것을 추천합니다. 이런 영화를 볼 수 있는 시대에 살고 있다는 것에 감사할 뿐입니다.,,,,,,,,,,,,,
8229,이건 정말 대박이다...,,,,,,,,,,,,,
8230,다시한번 보고싶다 다시보면 또 다른 해석을 할 수 있을 것 같다,,,,,,,,,,,,,
8231,스릴쩐담어우우우웅ㅇㅇㅇㅇ,,,,,,,,,,,,,
8232,와....와...이건 진짜 최고임...내용을 떠나서 눈이 아쥬그냥~~~4d로 영화 첨봤는데 오줌쌀뻔했음...,,,,,,,,,,,,,
8233,방금 보고왔는데 말이 필요없네요 이런 영화를 보고 죽을수 있어서 무척 영광이네요 4dx로 봤는데 정말 대박이네요 이밑 댓글에 누가 영화계에 아이폰 같은 존재라고 했는데 이 영화 못보고 죽은 잡스 오빠가 땅을 치고 통...,,,,,,,,,,,,,
8234,2억주고우주여행가시지말고이영화아이맥스3D로보세요 우주다녀온기분입니다..,,,,,,,,,,,,,
8235,4D 마지막 발이 땅에 닿을때 정말 무중력에서 중력의 세계로 돌아온것 같았다,,,,,,,,,,,,,
8236,정말 멋진 여자다~~~ 삶이 힘들고 손 놓고 싶을 때 다시 활력을 채워주는 영화다,,,,,,,,,,,,,
8237,4D영화가 왜 필요한지 알게 해준 영화. 숨막히는 긴장감과 큰 감동. 삶의 의지를 다시 한번 불타오르게 하는 걸작,,,,,,,,,,,,,
8238,그냥..재미있어서...,,,,,,,,,,,,,
8239,진심 말이 필요없음 진짜 짱임,,,,,,,,,,,,,
8240,우리가 딛고있는 땅이 고마워지는 영화.,,,,,,,,,,,,,
8241,형 야무지게 십점주고간다 진짜 오진다 형울었따..,,,,,,,,,,,,,
8242,최고다 그냥  쩐다 겁나 슬픔ㅠ,,,,,,,,,,,,,
8243,그래비티 추천합니다.,,,,,,,,,,,,,
8244,와진짜스케일이...몰입도최강 우주여행하고온기분임,,,,,,,,,,,,,
8245,말이 필요없다 마스터피스! 아이맥스가 아니면 영화를 본게 아님,,,,,,,,,,,,,
8246,오랜만에 정말 감동적인 영화를 봤다!,,,,,,,,,,,,,
8247,헐리웃 영화의 약간 얇팍한 면은 있지만 롤러코스터 타는듯핫 영화의 본질적인 재미가 끝까지 가득해서 10 점 줍니다.,,,,,,,,,,,,,
8248,우주의 무중력,,,,,,,,,,,,,
8249,이렇게 짧은시간과 커다란 스토리라인도 등장인물도 몇없는영화가 이만한감동과 여운을 준다는것에 정말 감탄했습니다.  평점 10점도 적은느낌이네요,,,,,,,,,,,,,
8250,보다 숨넘어갈뻔....,,,,,,,,,,,,,
8251,올해 영화 중 최고. <카운슬러>가 복병이지만...,,,,,,,,,,,,,
8252,난 정말 몰입해서 봤다...이 영화는 정말 멋진 영화다. 3D로 봤는데 돈이 하나도 아깝지 않았다!,,,,,,,,,,,,,
8253,정말 멋있고 스릴넘치는 영화,,,,,,,,,,,,,
8254,진짜 재밌다. 다른영화와는 다른 무언가가있어서 진짜좋았다.,,,,,,,,,,,,,
8255,10점을 줄 수밖에 없다 ㅠㅜ ..대박,,,,,,,,,,,,,
8256,짧지만 몰입하면서 봤네요~,,,,,,,,,,,,,
8257,최고...말이필요없음,,,,,,,,,,,,,
8258,몰입. 그 자체. 소름 돋았다,,,,,,,,,,,,,
8259,짧고 굵은 영화. 오랜만에 제대로 3D 영화봤음 진짜 3D,,,,,,,,,,,,,
8260,취향을 좀 타는 영화같긴 한데.. 그래도 난 재밌었다 우주공포증 생길듯,,,,,,,,,,,,,
8261,고요한 두려움 오랜만에 뭔가 얻은 느낌이다,,,,,,,,,,,,,
8262,생각이 깊은 영화 그러나 난해해서 지능이 낮은 1점주는 인간들에게는 부적합,,,,,,,,,,,,,
8263,몰입도 최고입니다~ 영화보면서 시간가는줄 몰랐어요,,,,,,,,,,,,,
8264,소름돋음 진짜....,,,,,,,,,,,,,
8265,완전 대박임... 내용도도 있고 단순한 SF가 아니라 의미도 있고 교훈도 주는 영화임 영상도 쩔었음,,,,,,,,,,,,,
8266,이 영화는 어떻게 만들었는지 ... 영상미가 정말 대다나다. 그리고 사운드때메 심장쫄림 그런데 정말 깔끔하게 잘 만든 영화같다. 주로 부모님과 애들이 같이 오는거 같던데. 3D라서 그런가? 아무튼 마지막에 일어설때 ...,,,,,,,,,,,,,
8267,최고다 말이 필요없음 닥치고 아이맥스,,,,,,,,,,,,,
8268,특별히 할말없는....  올해 최고의 영화! Imax로 또볼까 생각중...,,,,,,,,,,,,,
8269,잘만들었네요...90분이 짧지는 않았을까 걱정했는데 깔끔하게 재미있었습니다,,,,,,,,,,,,,
8270,우주 신기하면서도 무서운곳...최근에 본영화중에 젤 재밌다.난 알바아님..맹세!!!,,,,,,,,,,,,,
8271,최고다! 최고야! 영상미 3d효과 대박,,,,,,,,,,,,,
8272,우주를 체험해보고 싶다면 그래비티라 말하고 싶다. 3D IMAX는 그 체험에 더욱 생동감을 더해줄 것이다.,,,,,,,,,,,,,
8273,우주선 폭파씬들만 몇번 더 보고싶다.. 시험기간이라 3D못보고 어제봤는데 3D가 끝낫...ㅠㅠ 진짜 너무 아쉬웠지만 그래도 재밌게 봤다.,,,,,,,,,,,,,
8274,이런 영화는 처음이다....,,,,,,,,,,,,,
8275,지금까지보았던 3D영화들이 억지스러웠다는걸 느끼게 해줌. 자연스럽고 절묘한 원금감 롤러코스터를 좋아한다면 꼭 보는게 좋다.  처음으로 영화를 보면서 오금이 저렸다!?시간이 짧은 것 같아 아쉬웠다.( 이 즐거움이 더 ...,,,,,,,,,,,,,
8276,야~~ 기분좋다!! 캔유히얼뎀? 캔유씨뎀?,,,,,,,,,,,,,
8277,상 어떤사람도 살아있따면 당신의 가치가있다 삶은 충분히 살을가치가있고 살아있는것자체가 행복한거다 힘들다고 자살 삶을 포기하지말자 살아있다는게 얼마나 행복한거지 다시 생각하게하는여오하,,,,,,,,,,,,,
8278,이런게 진정한 재난영화~ 약간의 군더더기만 빼면 최고!(그것까지 뺐으면 런닝타임이 너무 짧아졌겠지.) 단 한명의 배우로도 이런 훌륭한 영화가 나오다니!!,,,,,,,,,,,,,
8279,3d로 봐야되는영화! 지구에서 사는 행복을 느끼는 순간이었다,,,,,,,,,,,,,
8280,아이맥스로 안본게 후회된다...,,,,,,,,,,,,,
8281,최고입니다최고입니다최고입니다,,,,,,,,,,,,,
8282,16000원이 안아까운 영화!! 러닝타임 내내 우주체험을 했다.. 3d로 안보면 후회할 영화...,,,,,,,,,,,,,
8283,영상미가 정말대단한 영화입니다.잔인하고도아름다운 우주를 너무나 잘표현했네요.감동입니다.보시지 않으면 알 수 없습니다.생존자체가 주는 공포감과 잔인함그리고 우주의실체.판타지 영화에서만보던 이상한 우주가 아닌 진짜 우주...,,,,,,,,,,,,,
8284,광활함 어두움 무중력 이런 태초적인 공포를 경험할 영화가 흔치않다.. 아이맥스로 보시길,,,,,,,,,,,,,
8285,최고! 숨쉬고 두발로 걸어다닐수 있음에 감사합니다..,,,,,,,,,,,,,
8286,시작부터엔딩까지긴장감굳꿀잼임,,,,,,,,,,,,,
8287,방금봤음 재밌음 꼭 아이맥스로 보길,,,,,,,,,,,,,
8288,이영화내용이너무재미있어요,,,,,,,,,,,,,
8289,커플들 사이에서 혼자 보고 왔습니다. 옆에 커플들이 뭘하든 신경이 안쓰였습니다.,,,,,,,,,,,,,
8290,처음에지루한감이잇엇는데 중간부터 진짜...여자주인공이대단함....처음에 지루한감을 다 잊게해줄만큼...진짜...여자주인공에게 박수를 쳐주고싶음...bbbb,,,,,,,,,,,,,
8291,하도 빙빙 돌아서 멀미날 뻔했다. 그래도 재밋게 봄!,,,,,,,,,,,,,
8292,단한순간도 집중을 안할수 없는 영화!! 지구의소중함을 다시 깨닫고 생명의소중함을 느낄수 잇습니다 강츄,,,,,,,,,,,,,
8293,내가 방금 우주에 갔다 온 기분이당..,,,,,,,,,,,,,
8294,이건 SF라기 보단 다큐멘터리다... 아폴로 13을 능가하는 우주 재난영화,,,,,,,,,,,,,
8295,시간 가는줄 모르는 영화bb시간개념제로,,,,,,,,,,,,,
8296,ㅎㅎㅎ 아이 무셔 ㅎㅎㅎ,,,,,,,,,,,,,
