,Word
101,봉오동 봉오동전투중 전투 중 뭐 고민 분 제가 감상문 집 
102,정도 생각 고 도입 도입부 부 긴장감 개오 연기 원래 
103,존경 다음 다음생 생 행복 영화 나 열심 불매 불매운동 
104,운동 해야겠다 생각 연기자 연기자분 분 연기 감명 세상 평점 
105,테러 미친것 줄 ㅠ 조상님 목숨 투쟁 무명 독립군 경의 
106,울 분과 감동 교차 카메라 카메라구도 구도 실감 독립 독립가 
107,희생 지금 우리 감사 일본 일본놈 놈 저 맛 토착 
108,토착왜구 왜구 아침 통쾌 짐 시점 승리 기쁨 수 영화관 
109,토착 토착왜구놈 왜구 놈 평점 평점테러 테러 지경 윤 윤석려컴 
110,석려 컴 총장 일 일베여론조작 베 여론 조작 세력 1 
111,1점 점 테러 댓 댓글 글 할미꽃 루머 쪽 토착 
112,구들 일 일베 베 제작사 사이버 사이버수사대 수사대 의뢰 다행 
113,루머유포자 유 포자 고소 역사적 의미 영화 강추 현재 시국 
114,영화 눈물 눈물나도 나도 유해 류 열 연 연기도 기도 
115,짱 엿 재 재밋고 밋 고 영화 영화엿 영화 마음 
116,개봉 마자 영화 지리 팅 기회 시사회 가슴 마음 고증 
117,고민 흔적 영화 배우 연기 감독 감독속 속 위트 유머 
118,완벽 천 쪽 쪽바리 바리 원숭이 원숭이새끼 새끼 망해 망해라 
119,라 처음 끝 졸 졸잼 잼 일본 일본놈 놈 영화 
120,요즘 토착 토착왜구 왜구 한번 나라 희생 영웅 감사 마음 
121,시대 대한 대한민국 민국 국민 영화 생각 일 일베충과 베 
122,충과 토착 토착왜구세력 왜구 세력 나라 무엇 수 하면서 평론가 
123,평점 마라 유해 류 열 과 배우 연기 감탄 할것 
124,솜씨 여전 응 기간 기간동안 동안 끝 나라 이기 이기신 
125,신 독립 독립운동가 운동가 한번 감사 영화 애국심 무엇 생각 
126,배우 의 연기 속 두말 국 국뽕 뽕 우리 우리나라 
127,나라 전쟁 전쟁영화 영화 발전 나름 리얼 전투 전투씬 씬 
128,일본 한방 야마 니 마지막 전쟁 전쟁씬 씬 평점 알바 
129,난 천만 천만원 원 나라 놈 뭐 주신 분 따름 
130,저 삶 영화 반성 시간 줄 봄 조조 재미 감동 
131,가지 영화 가슴 영화 배우 수고 대박 대박잼 잼 틈 
132,영화 집중 시간 줄 감사 마음 감동적 영화 감 평가 
133,분 독립군 독립군분 분 배우 배우분 존경 독립 독립만세 만세 
134,자랑 독립군 독립군분 분 여유 영화 영화관람 관람 수 거 
135,오늘 조조 적극 적극추천 추천 기획 시나리오 작업 6 6년 
136,년 이상 영화 1 1점 점 거 이버 영화 평 
137,평점 점 6.9 라스 존경 ㅁ ㅁㅊ넘 ㅊ 넘 테러 
138,봉오동 전투 영화 우리 조상 노력 희생 지금 무엇 역사 
139,표현 스토리 마음 영화 감사 그 자손 자랑 역사 역사영화 
140,영화 중요 국민 생각 중요하다 하다 때 8.15 광복절 매 
141,매운동 운동 별거 사람 영화 인간 평점 평점테러 테러 1 
142,1점 점 의도 무엇 토착 토착왜구 왜구 일 일베 베 
143,님 일본 일본사람 사람 독립군 존경 사지 때 당시 독립군 
144,국민 생각 가슴 액션 액션씬 씬 합 오랫만 액션영화 영화 
145,보았습나 굳입니 시점 한번 볼만 영화 여름 판국 때 영화 
146,굿 굿굿 속 타이밍 이지 시사회 걱정 전개 단역 연기 
147,전투 전투씬 씬 배경 엉 엉화 화 국 국뽕 뽕 
148,안 정말 최고 엄지 류 열 열배우 배우 연기 완벽 
149,역사 역사영화 영화 신파 류 열 최종 최종병기 병기 별 
150,별점테러 점 테러 1 1점 점 일 일베충 베 충 
151,토 ㄹ ㄹㅇ ㅇ 보고 평점 평점테러 테러 여 시원 
152,2 2천 천 고고 고고씽 씽 주연 배우 연기 조연 
153,카메오 출연 전 전투신 투신 느낌 시기 앞 입 입소문 
154,소문 기대 시사회 개인적 명 명량 량 나 알바 내 
155,말 여기 최근 영화 거만 이거 10 10점중 점 중 
156,8.5 8.5점 사람 이 이점수 점수 이상 거 일본 사이 
157,안좋 통쾌 이 시국 카타르시스 배우 연기 마지막 전투 전투씬 
158,씬 최고 의미 완성 듯 수 선조 역사 전달 아들 
159,조조 조조보고 보고 대한 대한민국 민국 국민 영화 존경 독립 
160,감동 독립운동가 가치 운동가 영화 봉오동 전투 소재 하다 감사 
161,ㅠ 나라 설움 우리 총칼 대사 마음 감동 전율 영화 
162,봉오동 봉오동전투 전투 길 길걸 걸 일본 침략 독립 독립운동 
163,운동 중 나간 한국인 전범 전범국가 국가 생각 분노 영화 
164,마음 조금 달래 눈물 슬픔 슬픔미안 미안 연기 장난 장난아 
165,아 개 영화 감동적 역동적 몰입 몰입감 감 무엇 배우 
166,연기 진정 우리 내부 그때 지금 친일파 그 영화 끝 
167,사람 긴장 몰입 몰입감이 감이 장난 마지막 연기력 수 시국 
168,스트레스 추천 가슴 목 목목 전투 전투씬 씬 리얼 완전 
169,몰입 봄 와중 배우 연기 진짜 소 ㄷ ㄷㄷ 시사회 
170,시사회때 때 긴장감 장난 조조 보고 보고옴 옴 재미 재미있음 
171,있음 흠 때 우리 건 줄 승 승리지 리지 덕 
172,한번 영화 독립군 그때 마음 전투 장면 몰입 출연 배우 
173,모두 연기 분 뜻 영화 부분 시대 선조 감사 배우 
174,연기력 최고 이름 단 줄 분 나라 사투 가슴 감사 
175,마음 스크롤 위 박수 오늘 다짐 영화 봉오동 봉오동전투 전투 
176,대한 대한민국 민국 파이 파이팅 팅 모 함 지금 상황 
177,감사 영화 한국 대작 영화 수 봉오동 전투 진정 전쟁 
178,독립운동 역사 시국 왜놈 이랑 이상 말 필요 가요 요즘 
179,시국 영화 스케일 배우 역사 장면 다이나 다이나믹 믹 재현 
180,영화 판단 가슴 단순 영화 현 상황 계기 독립 독립운동가분 
181,운동가 분 감사 존경 천만 천만각 각 연기 요즘 시기 
182,강추 대한 대한민국 민국 팅 독립군 독립군분 분 노고 감사 
183,애도 영화 연기 역사 민족 겐 미래 봉오동 엑시트 개 
184,입장 봉오동동이 동이 규모 스토리 영상 영상등 등 재난 재난자체 
185,자체 억지 몰입 안됨 조조 존 존잼 잼 가슴 전투 
186,때 심장 영화 영화임 임 라인업 가슴 1 액션 액션신 
187,신 시간 시간순삭 순삭 ㄷ ㄷㄷ 소재 구현 강 강츄츄 
188,츄츄 지금 시국 영화 배우 연기 잠 피곤 상태 한번 
189,적도 순간 집중 국사 국사책의 책의 줄 요약 봉오동 전투 
190,대 독립 목숨 독립군 독립군분 분 한번 감사 후손 영화 
191,분 박수 배우 배우분 연기 물론 연출 반복 외세 침략 
192,역사 말 독립 독립운동가분 운동가 피 눈물 땅 대한 대한민국 
193,민국 국민 영화 우리 우리땅 땅 독립군 지금 존재 가슴 
194,오랫동안 여운 집 이거 사람 시간 줄 눈 수 정도 
195,볼만 영화 독립 독립만세 만세 독립운동 영화 테러 테러알바 알바 
196,영화 항일 국 국뽕 뽕 최고 감동 끝 줄 정신 
197,우리 우리나라 나라 단시간 내 발전 시간 목숨 신 모든 
198,전투 전투씬 씬 소름 카메라 연출 독특 실감 일본 만행 
199,잔인 거 국 국뽕 뽕 절제 중간 느낌 한번 영화 
200,류 열 기관총 때 감정 입 봉 봉오 오 전투 
201,오 목동 메가 메가박스 박스 시간 동안 마음 액션 액션촬영 
202,촬영 편집 일제 강점기 시대 승리 전투 영화화 감동 액션 
203,액션신이 신이 영화 그날 생각 영화 마지막 통쾌 저 옆 
204,여성 울기 거 우리 독립군 역경 장면 마음 배우 연기 
205,좋앗 감명 감명깋 깋 토착 토착왜구 왜구 평점 평점테러 테러 
206,심 심각하 각하 조 조조로 조로 근래 한국 한국영화 영화 
207,중 시원 통쾌 전쟁 영화 배우 연기 연출 영상 영상미가 
208,미가 최고 배 배우연기도 우연 기도 짱 기대 만큼 추천 
209,우리 땅 감사 처음 마지막 무음 무음박수 박수 영화 영화크레딧 
210,크레딧 때 이제 독립운동 상업 상업영화 영화 중 최고 영 
211,영화 화 울분 가슴 불꽃 사람 올해 유머 장면 관객 
212,정 정도로 도로 부분 액션 액션장면 긴박 한국 한국영화 영화 
213,중 감동 감동재미 재미 최고 영화 봉오동 봉오동전투 전투 스케일 
214,일본 일본군 군 상대 승리 현장 내가 느낌 중간 이 
215,가슴 영화 이름 독립군 영화 보고서 평가 주세 토착 토착왜구 
216,왜구 가슴 중간 장면 시간 줄 시국 영화 기억 땅 
217,우리 독립군 전투 전투씬 씬 류 열 누이 씬홍범도 홍범도 
218,장군 등장 일본군 분노 시사회 박진 박진감 감 전개 통쾌 
219,엔딩 기억 우리 역사 일 일베 베 테러 때문 응원 
220,2 2번 번 광복절 역사적 사실 기록 영화 영화유 유 
221,진의 능청 능청연기 연기 인물 감동 감동연기 코믹 부분 전제적 
222,느낌 일본 악 악날 날 잔인 침탈 분노 추천 2 
223,2편 편 청산리 전투 시리즈 물 평점 듯 통쾌 배우 
224,수고 영화 박진감 대한 대한민국 민국 팅 시사회 봉오동 전투 
225,정확 부끄러움 당시 나라 몸 분 감사 동시 영화 출연 
226,주신 일본인 배우 배우분 역사책 봉오동 전투 생각 수 시간 
227,하 말 틈 액션 액션신이 신이 압도적 감사 독립군 독립군분 
228,분 조상님 유해 배우 류 열 열연기 연기 넘 영화 
229,현재 감사 감동적 영화 모든 독립 독립운동가분 운동가 분 감사 
230,존경 마음 한국인 영화 올해 재일 영화 시기 우리 우리나라 
231,나라 자부심 부각 수 거 같에 마지막 전투 전투신은 신은 
232,후 강추 강추 역사 영화 수 가슴 기분 기분이었 이었 
233,시사회 여운 마지막 전 전투신 투신 최고 가슴 영화 영화역사 
234,역사 공부 때 암기 단순 내 오늘 대한 대한민국 민국 
235,존재 이유 이유감사 감사 여름 태양 태양만큼 만큼 영화 개 
236,개봉 봉 시기 올해 영화중 중 최고 조심 천 예상 
237,분 지금 우리 그날 역사 기록 기록하면서 하면서 해학 웃음 
238,가미 만 가슴 수작 일본 일본군 군 독립군 숫자 얼마 
239,어제 농사 인물 오늘 수 말 오늘날 저항 애국심 ㅎ 
240,마지막 마지막이젤 이젤 하군 원숭이 원숭이놈 놈 시의 영화 생각 
241,말 지 재미 조조 기분 하루 개봉 부모님 조조 관람 
242,나 왓 민족 자긍심 고취 영화 굿 시사회 우리 발 
243,땅 영화 최근 중 울림 친구 사람 작품 시사회 우리 
244,역사 영화 의미 영화 시사회 가슴 지네 지금 시국 우리 
245,오락 오락영화 영화 때 다음주 광복절 독립군 희생 우리 기억 
246,이름 독립군 감사 배우 열연 연출 영화 일제 시대 시대때 
247,때 우리 우리나라 나라 힘 힘썻 썻 영화 영화하나 하나 
248,정리 거 대한 대한민국 대한민국사람 민국 사람 평 라 걱정 
249,기록 인지 상상 나래 속 마적 단어 독립군 뭐 일반 
250,일반사람 사람 터 류 열 조 조우진 우진 다 감동적 
251,감사 영화 시간 줄 최고 독립 독립운동가 운동가 분 때문 
252,오늘 발 현시 현시국 국 의미 영화 배 배우 우 
253,스텝 고생 나라 주신 독립군 감사 대한 대한민국 민국 국민 
254,영화 독립군 지금 대한 대한민국 민국 사실 집중 시간 줄 
255,여 중간 중간중간 부분 크케 웃기 영화 감사 감사합 합 
256,니 당 몰입 여운 영화 배우 연기 말 필요 영화 
257,감동적 긴장 평점 평점테러 테러 누 원숭이 처음 끝 긴장감 
258,영화 류 열 배우 기대 영상미 추천 보세 조조 틈 
259,영화 봉오동 전투 추천 엑시트 비추 영화 천 가야 독립 
260,독립운동가분 운동가 분 감사 감동 눈물 힘 나라 감사 전우애 
261,쪽 쪽바리 바리 자랑 검술 우리 우리나라 나라 우리 민족 
262,민족최고 최고 출연진 연기 구성도 대박 최고 영화 재밋어 역사적 
263,독립군 승리 감동 자체 평론가 영화 최대 점 6 6점 
264,점 시기 완벽 평론가들 영화만들면 잘만 자신 가슴 감정 감동 
265,카타르시스 수 거 한국 전쟁 영화 중 최고 최고라 라 
266,말씀 화려 웃음 포인트 악역 시간 줄 결말 긴장 기억 
267,독립군 희생 가슴 일본군 요 현실 잔인 나라 감사 해 
268,여름 영화 마음 영화 초반 일본군 잔인 소름 완전 유해 
269,류 영화 소름 우리 우리나라 나라 끝 주신 조상님 감사 
270,존경 올해 올해본영화중 본 영화 중 만큼 후기 후기임 임 
271,생각 유해 배우 역대 역대급작품 급 작품 듯 마음 영화 
272,대한 대한민국 민국 청년 마음 오늘 만세 전반부 임 임팩 
273,팩 시작 중간 중간중간 깨알 웃음 빠가 야마 니 지실 
274,류 열 유해 유해진도 진도 짱 짱짱 대 독립 독립만세 
275,만세 영화 판단 상황 평가 원 원신연감독 신연 감독 작품 
276,고증 신경 작품임 임 나라 분위기 필요 영화 독립군 느낌 
277,다리 듯 모든 독립 독립운동가분 운동가 분 하다 영화 흥행 
278,예술성 역사 수 제작자 투자자 투자자분 분 감사 모든 관계자 
279,관계자분 벅 말 역사 몰입 우리 우리나라 우리나라독립군 나라 독립군 
280,응원 손 힘 봉오동 봉오동전투 전투 살신성인 이름 독립 독립투사 
281,투사 영화 미개 조 진 대사 울분 웃음 감동 시간 
282,줄 영화 국 국뽕 뽕 연기 연기지리 지리 장면 연기 
283,실감 그때 그분 생각 영화 우리 역사 역사영화 영화 스크린 
284,보시 보시길 길 오늘 농민 내일 독립군 수 우리 우리나라 
285,나라 감사 지금 듯 무대 무대인사 인사 영화 박수 시기 
286,타고 배우 의 미 당시 상황 표현 마음 남녀노소 수 
287,재 광복절 전 천만 돌파 시 시시회 시회 여 실제 
288,처절 마음 감사 현재 우리 모습 후손 그 오늘날 저희 
289,감사 민국 국민 한번 이상 돈 배우 연기력 대박 기대 
290,이상 배우 진정 헌신 연기 감사 감동적 영화 분 모든 
291,독립 독립운동가분 운동가 감사 감사드립 드립 눈물 저분 우리 우리나라 
292,나라 일본 흡수 거 땅 살 박희 박희순생각 순 생각 
293,감정 조조 조조역 역 영화관 ㅠ 우리 마음 영화 대 
294,한 민 국 만세 나라 일 때 수 내 만세 
295,땅 길 당신 뼈 있음 뭐 우리 최근 영화 영화중 
296,중 만족 대 대존잼루즈 존 잼 루즈 부분 없엇 영화 
297,봉오동 봉오동전투 전투 장면 수 영화 분 전 관객 박수 
298,전쟁 영화중 중 진짜 급 역대 우리 나라 감사 독립 
299,만세 여운 우리 기억 분 영화 생각 총 총앞 앞 
300,나라 두려움 지금 눈시울 창 창피해 피해 감동 웃음 액션 
301,광복절 기점 가족 강추 가슴 영화 시사회 재미 재미업 업 
302,ㅌ ㅌㅌ 북한 북한선동영화 선동 영화 느낌 시류 편승 인기 
303,돈 수 시대 한국 한국영화 영화 이대 독립 독립운동가 운동가 
304,감사 감동적 모든 독립 독립운동가 운동가 분 존경 내가 눈 
305,역사 미안 이거 저거 봄 청산리 전투 기대 감독 배우 
306,영혼 영화 류 열 응원 소녀 감사 오늘 개봉 유해 
307,배우 연기 응원 유해 연기 연기굿굿 굿 눈 수 몰입 
308,영화 독립 독립운동가 운동가 존경 자랑 독립 독립운동가 운동가 분 
